Date,0,1,2,3
1988-03-28,-0.009336132606777863,-0.006994933349965268,-0.008226922434672029,-0.007758747148063154
1988-03-29,0.010169922582521442,0.0032223771887242452,0.0023538784132409816,0.007719959379355363
1988-03-30,-0.005012422105619738,-0.007502763848318057,-0.015026118509613993,-0.0031724233097206035
1988-03-31,0.003759501559823069,0.007233821784096948,0.012387347040483212,0.010874386745654028
1988-04-04,-0.008501593014016937,-0.004025230242526066,-0.0022766609846217724,-0.009405484800510117
1988-04-05,-0.03161488630338819,-0.011450047275955973,-0.009829300794695498,-0.02664272270945963
1988-04-06,-0.00024249244461221165,-0.003172039878247381,-0.0054037414037144925,-0.0025205070634445135
1988-04-07,-0.013496154362425383,-0.007624577403286239,-0.008502394059178752,-0.012210943697569325
1988-04-08,-0.002771047892944883,-0.0018317739472624229,-0.004085994260761919,-0.002705800465804528
1988-04-11,-0.006699907689982804,-0.002350161425507396,-0.004344718131275741,-0.0044687957137963755
1988-04-12,0.0014132575989311178,0.0,0.000826176380544782,-0.0007735204811873464
1988-04-13,0.04934942176385611,0.023487011734823822,0.02461168490660809,0.04453707584829444
1988-04-14,-0.004124844535928515,0.0016034372981315432,0.0038898388084198437,-7.695185596102412e-05
1988-04-15,0.0028891050904687565,-0.003204307700401298,-0.006850076218764157,0.0021580708197114842
1988-04-18,0.004301809263773014,-0.004787210719553493,-0.00323220289019733,0.004988999635698887
1988-04-19,0.007071690160096531,0.007189437617432641,0.005980711607131261,0.006964364229653336
1988-04-20,-0.0010018049549094892,0.002675944779389856,0.003110000066010709,-0.0011316303404933694
1988-04-21,-0.013836578352185755,-0.002141295732256727,-0.003110000066010743,-0.014403226454689366
1988-04-22,-0.010308506964277007,-0.0034698762003801515,-0.003873947846558185,-0.009069209799714859
1988-04-25,-0.004308078554322847,-0.006639249141667349,-0.006097332077110462,-0.005394674976543578
1988-04-26,-0.0015393496188370256,-0.002379444385209885,-0.0036963378529503636,0.0004926947122726395
1988-04-27,0.003242701165510369,-0.0002639619446019058,-0.0029196004747965476,0.004521207914807789
1988-04-28,0.004394179941449519,-0.0010554734860129837,-0.006503324267227876,0.004886060977977797
1988-04-29,-0.005368578770224411,-0.0013176968144991237,0.0019327595492293612,-0.0008797682424382222
1988-05-02,-0.007358126163248536,-0.006562564358125971,-0.004068349624328185,-0.005490338818709338
1988-05-03,0.010770226211186397,0.001571108176360257,0.0006884153956351878,0.010242360571593424
1988-05-04,0.007928018554796818,0.005518358732984479,0.0030345019244286445,0.005894716583569637
1988-05-05,0.006341134748301418,0.00026355542205516236,0.0009674480094919617,0.005074865169521315
1988-05-06,0.00504893215335429,0.008204376253864316,0.006450465619751215,0.0036574586730348697
1988-05-09,-0.0031442439295960413,0.002394557266055876,0.0025780217869563475,-0.00420098083435035
1988-05-10,0.01904082433236965,0.016653572201547718,0.016672294575215366,0.016871586545254367
1988-05-11,-0.001093089284789536,-0.002704897421387657,-0.0022673578172233235,-0.0021295399680499455
1988-05-12,-0.01139320835940931,-0.006193604706065177,-0.006209043508905378,-0.011476116971859237
1988-05-13,-0.008543917345429586,-0.0024131769422242226,-7.02972193553094e-05,-0.007488027819419943
1988-05-16,0.010625917696205942,0.0029502666713257897,0.003028866379767943,0.012915924054275583
1988-05-17,0.01794083339029134,0.014338100035942271,0.01299412498395484,0.01594537175267636
1988-05-18,-0.003903010475011513,0.0019092115950308595,0.00228958357417683,-0.004842052594930927
1988-05-19,0.0031345048085159913,0.0008193030581733513,-0.003932000011187022,-0.0017800868559363335
1988-05-20,0.005706120151770022,0.007404427774626805,0.006801508084145139,0.008693127742326912
1988-05-23,-0.01078391334677813,-0.0052162765196793305,-0.0018661439579763517,-0.010627822186461307
1988-05-24,0.0005912659375953751,-0.001368176388821312,-0.002363378520051572,-0.0009856684828785346
1988-05-25,-0.0027137802527201767,-0.004365561055882742,-0.0034991681152736253,-0.0034226134515491814
1988-05-26,0.0052305211835232904,0.001634811224965837,0.0013553695031699147,0.004763346105561333
1988-05-27,-0.0374608974023149,-0.009769346588161743,-0.009095485272796444,-0.033906834214158514
1988-05-31,-0.016063334656381205,-0.012079062840494209,-0.010554559360754999,-0.017131925966843254
1988-06-01,0.005616519578578344,0.00026677941702598647,0.0004900204241176976,0.0051126606507742684
1988-06-02,-0.009147107920185549,-0.0058541457013105026,-0.004889963923339036,-0.004212370880766974
1988-06-03,-0.001881048915868578,-0.0063475324327041775,-0.004727432977624121,-0.002249206518739264
1988-06-06,0.00998597711922546,0.0,-0.00020814895286119797,0.007064680695944268
1988-06-07,-0.023264740221867895,-0.010751398180296171,-0.010484948097794987,-0.02366458064442318
1988-06-08,0.004575397445878098,-0.003125034332356716,-0.00561112275294919,0.004873290319739843
1988-06-09,-0.003985580292413822,-0.004410389047906637,-0.0036779314532802807,-0.003915335831685712
1988-06-10,0.0010997374035658486,-0.001293493947751477,-0.0015625218590687925,-0.000626445723895716
1988-06-13,-0.011870802609890518,-0.0043854377875894015,-0.0038616087583587394,-0.010518101181632213
1988-06-14,-0.0032566492736448276,-0.0015432258690446813,-0.0016215495053693047,-0.0005467860329851097
1988-06-15,0.017588280588643847,0.005153322325860591,0.005143901464827007,0.017199436084301307
1988-06-16,-0.004659095418347516,0.0005168274198536271,0.0014939648908643488,-0.003367580915679171
1988-06-17,0.009594308544088144,0.0023288764662018004,-0.0006115126170812154,0.006448968831827523
1988-06-20,-0.012038966857705094,-0.0046523418660737535,-0.002509718865426003,-0.01009982838915528
1988-06-21,-0.020196083966465175,-0.006938257948836021,-0.006886364329137374,-0.014580091688406729
1988-06-22,0.0018183570688791494,-0.0012795907056250815,-0.0021506296578838262,0.0030518709965753578
1988-06-23,0.002484162361093082,-0.0015333662570864823,-0.0018780526425160066,0.003791504845929557
1988-06-24,0.016230228001013047,0.006661582624005913,0.0032888591068654816,0.01739046572510416
1988-06-27,-0.010572597361790202,-0.00691692821757483,-0.005029685500982169,-0.012006720257544321
1988-06-28,0.004180796154989046,0.0,-0.00046809607753517754,0.004896056279872826
1988-06-29,-0.009254951260154607,-0.007629741760145552,-0.011567007179565655,-0.009256563900803337
1988-06-30,0.0047410317082770366,0.0,0.0017861564688240303,0.006308710861196533
1988-07-01,-0.012601020370705217,-0.003540706440731235,-0.0016539317853087171,-0.01471930300736801
1988-07-05,0.01326749278406084,0.0015159328291893886,0.0017863928695019458,0.013836661391543433
1988-07-06,0.0035129283386209063,0.00025289190749878704,-0.0009266574334098717,0.0008826416158246212
1988-07-07,0.007822534792894497,0.002785885375369074,-6.622186305113913e-05,0.006496921358830447
1988-07-08,-0.002447045791887016,0.0002535842396277611,0.00033085024320749043,-0.0019608893274171923
1988-07-11,0.008882260245803755,0.001777357827755212,0.0025179239874788383,0.01002973385539111
1988-07-12,-0.00558981519017017,-0.0002541128275397845,0.00033179426124144227,-0.005473145758272508
1988-07-13,-0.0043859820978284815,-0.0027908329111690053,-0.0031143466288766864,-0.0034842038718174003
1988-07-14,-0.007461534771969239,-0.0007597513049551486,-0.0017847397376593204,-0.006601333317265305
1988-07-15,0.005443448164641046,0.0005064882613279745,0.0,0.005676725780674799
1988-07-18,0.009788523782807644,0.008904778619520768,0.004832657951027835,0.007569921870950542
1988-07-19,-0.006340577986238799,-0.0007664282221791296,-0.0027171470409978454,-0.005682778588609879
1988-07-20,0.011441116847757789,0.006918700775056982,0.004909486917330117,0.012447506577808982
1988-07-21,0.012344751531871711,0.003864490249573831,0.005602231033426977,0.0119210844391488
1988-07-22,-0.005245867262767022,0.0007746618669352658,0.0005352009042527341,-0.004468153490464838
1988-07-25,-0.001032318367002213,0.003364004520085564,-0.001136921488192691,-0.0019250379444885216
1988-07-26,0.009821610186192153,0.006501128291490476,0.00563039441804136,0.010195477384691893
1988-07-27,-0.013844476003516284,-0.002085010702982517,-0.0012763407126501136,-0.013320370594590566
1988-07-28,-0.022038051998845544,-0.008296603760129553,-0.006223829070140794,-0.022304099990394937
1988-07-29,-0.0008358436737956848,-0.001805784620851109,-0.004061396518422526,-0.0006982432278432354
1988-08-01,-0.00033317969337396443,0.0005156282923688754,-0.0008634469417293239,0.0005511746130021672
1988-08-02,-0.001336414665515712,-0.001803458476797516,-0.0002654715297882857,-0.0033759514424519955
1988-08-03,0.003506480467118024,-0.0010290556596933207,0.0001327775986797514,0.0038539193742940362
1988-08-04,0.0035189343583738476,0.0030903493047470822,0.0022594131591074013,0.0028725025223324792
1988-08-05,0.005550657954175029,0.0,0.0013314491645473577,0.0043242279035321735
1988-08-08,0.013505433223843009,0.00906859405559703,0.007892015019273082,0.013011240069451408
1988-08-09,0.021876348268930826,0.014947209229547936,0.013996591539366322,0.017373954595437495
1988-08-10,-0.0025335033089041287,-0.0015839657448003714,0.001226462909665708,-0.0032402815481506774
1988-08-11,0.0008732440383152569,0.00026383353987745724,-0.0018390788277969138,0.0007615161673135355
1988-08-12,0.016453477190403923,0.013013047413127924,0.010878943810793252,0.014811050519829404
1988-08-15,-0.008564847307960382,-0.004267827402056849,-0.0014436926038233124,-0.007202708528217559
1988-08-16,-0.0021988812750057623,-0.0013299642438230515,0.0013060832475975308,-0.0008055990326421138
1988-08-17,-0.0005280389967983243,-0.002654633806348468,-0.0008250489685094095,-0.0009965879387794545
1988-08-18,0.005456331801658609,-0.0005300336403854351,-0.0012362985317280336,0.003031093929918693
1988-08-19,0.012870179539829007,0.009852247605151531,0.009795196145969723,0.012605941032618946
1988-08-22,0.0004472941310735408,0.000535364583888804,0.0018038894213049368,-0.00042790029246474214
1988-08-23,-0.01859619719074218,-0.006671138817022535,-0.006575534737798124,-0.01559218241037105
1988-08-24,0.00783656761790687,0.005333345975362603,0.004910217335237549,0.0074956135617841695
1988-08-25,-0.003266944665978892,-0.001068930886779795,-0.0014547888069412196,-0.0019273028134242213
1988-08-26,-0.011826118209694267,-0.004796221013866605,-0.003041423834611557,-0.010153126440341192
1988-08-29,0.0015687943954591737,-0.0007970979247698557,-0.00172396002461591,-0.0006860117432954723
1988-08-30,0.0032334917883751527,-0.000265585189995894,-0.004125460288938651,0.0037784933386914845
1988-08-31,0.014546739479217698,0.00960521278612871,0.00812962053822818,0.01219544204825906
1988-09-01,-0.025774814114778537,-0.00933962759613272,-0.006343961355317841,-0.023450397253885067
1988-09-02,-0.005179773767631161,-0.002122547376668382,-0.001716974477197871,-0.004188076890419428
1988-09-06,-0.0002566075421593111,-0.0018536010029710946,-0.0023304437766030156,-0.001053696645862696
1988-09-07,0.0012932818327839558,-0.004487303767315837,-0.003962744799291168,-3.764838975524476e-05
1988-09-08,-0.002754134150784198,-0.0049914561817656295,-0.003947207054510034,-0.003604116579221236
1988-09-09,-0.0017193453651571443,-0.0013094148577929906,-0.00013586167333568485,0.0013875426234014204
1988-09-12,-0.00513544748818746,-0.0007847947897074905,-0.00088249593792399,-0.003596150966950401
1988-09-13,-0.008413625146382761,-0.00391492089187005,-0.0029810484353452204,-0.007005300910420201
1988-09-14,0.003987614604894741,0.0031306617792546594,0.0005413576230825234,0.004391167633620998
1988-09-15,-0.0028015630767714316,-0.0031306617792546945,-0.001960938397195322,-0.009354494953990232
1988-09-16,0.008168930268441368,0.0013032714159416452,0.0012166600987826926,0.006784412802851107
1988-09-19,-0.0030705602328683183,-0.0018241365501948635,-0.00067607063896921,-0.003379461506813165
1988-09-20,-0.0014456843122061917,-0.002080593190001326,0.0008113809200477749,-0.0015928902370220706
1988-09-21,0.00503056572551579,0.0,0.0014216060342148746,0.003634116036450296
1988-09-22,-0.005116633124517044,-0.00025978985549010407,-0.001421606034214756,-0.0021524374184530857
1988-09-23,0.00263898998128543,0.005730706597781952,0.004746394402299359,0.003267509437979825
1988-09-26,0.0013628526404572444,0.0015685639449728906,0.002381724096550294,0.002308505699144387
1988-09-27,-0.0015355370469050077,-0.0028738767942808057,-0.0014297358245335852,-0.0030519873774905414
1988-09-28,-0.01606755801731275,-0.007278478539001596,-0.006847679139214214,-0.012960138114285992
1988-09-29,0.0030244889951251946,-0.0041354570843365355,-0.007337852113113863,0.0024976787117967285
1988-09-30,0.0036271230757839138,0.008288087216949635,0.008690096715239968,0.001951071947170199
1988-10-03,0.0015211354196501272,0.0007805068386472818,0.00020298933353522254,0.002804465917896031
1988-10-04,-0.002114710107206398,-0.0007805068386472586,-0.002095640802095505,-0.0045715692323777275
1988-10-05,-0.0005884735480420613,-0.0018189226683835546,-0.0011473572472856133,-0.0019477426345959
1988-10-06,-0.019963086628803882,-0.001297185249130267,-0.002358135479279533,-0.020637990235915914
1988-10-07,-0.004042491722509491,0.0005187038598284006,-6.725552043286937e-05,-0.0006111086127960574
1988-10-10,0.0011539941790947403,0.0005189730531601828,0.0007404706347929943,0.0011147584379658216
1988-10-11,0.01411745498471427,0.007032146991338624,0.003710600023489576,0.014314105947901477
1988-10-12,-0.0033430949646129737,-0.002349547848425582,-0.00013520054484443344,-0.004515631150250066
1988-10-13,8.445990414122437e-05,-0.002864228217143716,-0.0015531335057191384,-0.001016846320461424
1988-10-14,-0.0034116253319415885,-0.0010394852633295877,0.0003374594484704237,-0.0032976553449884055
1988-10-17,-0.009013402654052113,-0.003370903784577056,-0.0037729130266154058,-0.010687595838762998
1988-10-18,0.01050949721615778,0.0012951692415605984,0.0006727169704258891,0.008663678296352142
1988-10-19,-0.020341249725283946,-0.007231483818960985,-0.003627041161213953,-0.021113595229983653
1988-10-20,-0.001058521379734541,0.0,0.0013418113679414504,-0.002753554066316583
1988-10-21,0.00604521614056122,0.0036091657209165015,0.0019488147395453064,0.0048768689684798704
1988-10-24,-0.001390528757545137,0.0028449678505332392,0.0014136632789852916,-0.0003542170648272047
1988-10-25,0.0037709392565669353,0.002333707464229607,0.0020904121872457296,0.003547612570858805
1988-10-26,0.01130982650454102,0.008865832294754242,0.009972615690559702,0.014678264737281604
1988-10-27,-0.004222987274438622,-0.002615748370674208,-0.003403215959771784,-0.004497947546612069
1988-10-28,0.0005769355771626322,0.0007839744234117818,-0.0005434537974405925,-0.0015784844224785556
1988-10-31,-0.0010745434536991421,0.0002614880504209327,0.00027163815436292207,-0.0003225501814158524
1988-11-01,-0.00272535140647417,0.0015702858968414705,0.0016316917529420533,0.0
1988-11-02,-0.006244290446113574,-0.002615748370674208,-0.0010880902725265184,-0.0005016108942930976
1988-11-03,0.011371411827200962,0.004713252563301378,0.005999096784951586,0.010404999626653307
1988-11-04,0.00991014027587338,0.011881327886752686,0.010240325363123226,0.008650842424219754
1988-11-07,-0.0013405508117663688,-0.006090281846443073,-0.003516948546432663,-0.004443808764462946
1988-11-08,0.004357325914654026,0.0029080670485970607,0.0032406082679838993,0.006636574055845924
1988-11-09,0.001677348653435972,-0.0018515590101305349,-0.0014491666512342967,-0.001316280678407787
1988-11-10,0.022795393387698197,0.01223095868304745,0.009283677400762531,0.021307609341431662
1988-11-11,0.0009438041416750741,0.0037523333516424587,0.00530390315877563,0.0007468158123273579
1988-11-14,-0.005837348339541196,0.0008058772577676566,-0.0006295431409199485,-0.0023131567229843506
1988-11-15,0.018752887260832796,0.011623372774565337,0.011888588942205734,0.016987739332097018
1988-11-16,-0.0067807122287714735,0.0010881228126030883,0.004254958803323331,-0.0029521945648525653
1988-11-17,-0.004840981573845897,-0.0005442509169206981,-0.0010654111359228878,-0.007042396746116044
1988-11-18,-0.0017246763026936129,0.006824101706247995,0.00648129949489682,0.0009386322897333432
1988-11-21,-0.005661653569390638,-0.000821321861279389,0.0005718092738406794,-0.0037117949293957865
1988-11-22,-0.006992905293521957,-0.006546651740650924,-0.003853355326529226,-0.006676545468253001
1988-11-23,0.008447502487889278,0.003813662838993601,0.001924821621003878,0.006601627680782331
1988-11-25,-0.0032530417473393114,0.0008190793440010317,0.0003568715201858975,-0.005262495936304946
1988-11-28,-0.009605731098835392,-0.005719765154331951,-0.003989444473898706,-0.008414428060593488
1988-11-29,-0.0061574469686603815,-0.00892256220557439,-0.009622947434589206,-0.010245984728718295
1988-11-30,0.005990985203689613,-0.006439501501328868,-0.003865507621643321,0.00443078030291339
1988-12-01,0.004577732123256406,0.0,-0.001472027129575084,0.0024985965269033244
1988-12-02,-0.014933712782260768,-0.004536397925006602,-0.0047515474267466615,-0.011413209352671982
1988-12-05,-0.011982066142342833,-0.003720423863861443,-0.0033404982338549162,-0.009628698567007946
1988-12-06,-0.0019845627350689064,0.0015927959522901596,-0.0005556840777558719,-0.0019434561063281315
1988-12-07,0.00555017898816632,0.0031931418289200385,0.001807023787506989,0.00555239579591124
1988-12-08,-0.0008307800893952644,0.0,-0.0007649290044276846,-0.0015895471187157063
1988-12-09,0.0018257526181318098,0.0026688032051355895,0.0028540875285314343,0.001842687819287494
1988-12-12,-0.001825752618131742,0.003212026817849354,0.0019537985704940215,0.0007596963633600129
1988-12-13,0.004320040313701019,0.0005363695765623934,-6.980623125226391e-05,0.0036256883518348106
1988-12-14,0.0005858574190651241,-0.0005363695765625488,6.980623125230472e-05,0.0037482486655962305
1988-12-15,-0.008268562531120663,-0.007478634852762204,-0.008138879689854429,-0.007301591691843486
1988-12-16,-0.010163395096731706,-0.0015953369991430098,-0.0013154877420150934,-0.009438092608517397
1988-12-19,0.0030468998651035427,0.0007973097909918745,0.00034602991735344096,0.005176338632267644
1988-12-20,0.0006604810047965041,0.001330318120579601,0.0019398564098987532,0.0003243988021621557
1988-12-21,0.001979092047710296,-0.0023932836557989607,-0.0021474676104132847,0.001840360521685672
1988-12-22,-0.003959002670104732,-0.002122547376668382,-0.002557175979725284,-0.0036052965381404415
1988-12-23,0.002885765124090607,0.0018569621866724579,0.0014505732928876015,0.003749809979767836
1988-12-27,-0.001732458198738709,-0.000530877875683511,-0.0015885332196444153,-0.0009026738246151106
1988-12-28,-0.007472828294394532,-0.006085528316676191,-0.005505885051294748,-0.008338200284956295
1988-12-29,0.006485452565388693,-0.0060486385410896334,-0.011396705836486,0.0060310086972621985
1988-12-30,0.01109633963499608,0.007368422266893659,0.003943449860920482,0.008715689649331155
1989-01-03,-0.01528840250398823,-0.011032372793502623,-0.010840990673641703,-0.014854061158348222
1989-01-04,-0.00588804806632642,-0.002608924077887338,-0.0024231055208624036,-0.0020735639036747696
1989-01-05,-0.0017104429806585693,-0.0023422897216596457,-0.007234285850195167,-0.0023542981367574577
1989-01-06,-0.0023533083406860446,-0.001558378460674591,0.0015362239366570028,-0.0011038816935732465
1989-01-09,0.002845651655474767,0.0018183709257692628,0.002476395025941484,0.0021376881681694423
1989-01-10,-0.006009587517452226,-0.0018183709257693107,-0.00026806395418064565,-0.005796722575571485
1989-01-11,-0.007175932218310184,-0.0044024730795578825,-0.003611032965089926,-0.004104905493358627
1989-01-12,-0.0016860035981831163,-0.00025838032110443997,-0.0008006614232822409,-0.002468898259254852
1989-01-13,0.0006426731209301994,-0.0007746618669352755,-0.000133415187293377,-0.0009507563139652105
1989-01-16,0.0045052429215102045,0.0033613161395096534,0.0016686138034230798,0.0020786945882036163
1989-01-17,-0.0108278608268768,-0.007225806389083562,-0.007520115880259526,-0.010454807045140563
1989-01-18,-0.00016083906777457002,-0.0056410719000960065,-0.003045093459256035,-0.0013253520396891978
1989-01-19,0.0016761764847821423,-0.0015329744685297257,-0.0007268203102317076,0.0009763880369971127
1989-01-20,0.007620677843192277,0.004349532712329119,0.0029766647536693877,0.007458948890764666
1989-01-23,-0.01700222888232697,-0.005115100666770377,-0.0032408870865080876,-0.013927135885138112
1989-01-24,-0.0041836823150505475,-0.005089069507471293,-0.0022425729108398597,-0.002250661090864148
1989-01-25,-0.011051416855017137,-0.00783724420949502,-0.004863667068641593,-0.008780552317153618
1989-01-26,-0.013780244136437372,-0.0022638517770088087,-0.002619133852447265,-0.007275757010309698
1989-01-27,-0.0005379849546510277,-0.003010569731606292,-0.0006537628703635683,-0.003974064485387071
1989-01-30,-0.0078047041045687824,-0.005246671838109262,-0.005409481715272868,-0.008371959313200764
1989-01-31,0.001756257711240881,-0.004723500178380208,-0.003438985710327771,0.0012782727937173505
1989-02-01,0.001909246795600246,-0.004948055467935221,-0.003620833810626353,0.0008418501097697298
1989-02-02,0.0010718114638066545,-0.0029570787453100738,-0.004828905421920576,-0.0004378669454005158
1989-02-03,0.004376288706764902,0.0009847216440462677,0.0007067858349401098,0.0031365185170083654
1989-02-06,-0.011169204237308524,-0.007850904307192957,-0.008066073526953382,-0.012053787244183588
1989-02-07,0.0016757524206137252,0.0029368895047639215,-0.0010196512735103067,0.0032760976962315333
1989-02-08,0.00864507795142745,0.0039292931583828905,0.002806497854548775,0.008710170502272713
1989-02-09,0.01604247358976477,0.009891277628031886,0.009562632386009096,0.013739872787440733
1989-02-10,0.0015628824917398808,0.0027373567635937,0.002388937255671219,-0.00177918321677279
1989-02-13,0.0005477951383219629,-0.001742841764867766,-0.0018083109159035265,0.002498541485321099
1989-02-14,-0.009892792408225694,-0.00545774655097223,-0.0037354448252578717,-0.008292830483657808
1989-02-15,-0.0032500202904272267,-0.0037041651312203347,-0.004681719303108114,-0.001935345094465834
1989-02-16,-0.005776295044288291,-0.003690494913073462,-0.004978399588875708,-0.006592691467650761
1989-02-17,-0.00069222825929993,0.001966613968508252,0.0019118221517328972,0.0026318426366262167
1989-02-21,0.01843726094338213,0.009642784387160779,0.008841708462717304,0.017277968019156372
1989-02-22,-0.0024183514294339723,-0.0014895884059448205,-0.00012872762092756276,-0.00391102511554694
1989-02-23,0.019369920649778875,0.007720138156580862,0.007492146706204109,0.016989886807067443
1989-02-24,-0.0021442069659319087,0.0027538034974877103,0.0018817907620859076,-0.0024002183077411654
1989-02-27,-0.0035618713149718996,-0.0020035526472664818,-0.0038894826449485235,-0.0036067807725716026
1989-02-28,0.006820016415012607,-0.00025009527569383726,-0.0007114485432280516,0.006076724392372263
1989-03-01,-0.010056052304725149,-0.006730705325163368,-0.006508768179479932,-0.00984316985347256
1989-03-02,-0.0037797745991533928,-0.003719781102532012,-0.004102663757413202,-0.0042330710686832125
1989-03-03,-0.008986505895665976,-0.005676894988151383,-0.005868100340080491,-0.01238946526955619
1989-03-06,0.001792642724523257,0.00024609375124194676,-0.0018425730802961156,0.0031935966977978737
1989-03-07,-0.0021063308414378755,-0.0004922020477194423,-0.0023459740384276714,-0.000714317443819721
1989-03-08,0.0017920799778986165,0.0017238809445652675,0.0006334548561082935,0.0005101746740064598
